SERIAL_NUMBER,USE_TIME,FAIL
X1000_20230126_26,2023-02-25 08:59:57,0.0
X1000_20230126_61,2023-03-04 15:19:45,0.0
X1000_20230126_12,2023-04-02 17:07:23,0.0
X1000_20230126_50,2023-03-14 18:03:22,0.0
X1000_20230126_47,2023-02-18 10:12:32,0.0
X1000_20230126_55,2023-03-06 11:03:58,1.0
,,
X1000_20230126_49,2023-04-09 15:08:19,0.0
X1000_20230126_90,2023-03-06 12:38:28,0.0
X1000_20230126_53,2023-03-16 09:15:52,0.0
X1000_20230126_82,2023-04-13 11:21:22,0.0
X1000_20230126_60,2023-03-12 16:07:46,0.0
X1000_20230126_80,2023-03-23 12:45:30,0.0
X1000_20230126_63,2023-03-24 14:29:01,0.0
X1000_20230126_46,2023-03-30 13:29:42,0.0
X1000_20230126_59,2023-02-23 13:13:10,0.0
X1000_20230126_16,2023-04-21 10:48:01,0.0
X1000_20230126_17,2023-03-21 18:45:16,0.0
X1000_20230126_74,2023-02-24 08:49:32,0.0
X1000_20230126_5,2023-04-02 18:35:39,0.0
X1000_20230126_41,2023-03-27 13:26:28,0.0
X1000_20230126_79,2023-03-22 14:20:52,0.0
X1000_20230126_18,2023-05-03 16:56:12,0.0
X1000_20230126_75,2023-03-19 13:09:28,0.0
X1000_20230126_2,2023-03-08 14:01:06,0.0
X1000_20230126_91,2023-03-25 12:22:08,0.0
X1000_20230126_58,2023-04-26 10:13:13,0.0
,,
X1000_20230126_89,2023-04-07 13:21:57,0.0
X1000_20230126_73,,
X1000_20230126_70,2023-03-21 09:07:20,0.0
X1000_20230126_85,2023-04-09 11:43:09,0.0
X1000_20230126_38,2023-03-15 16:27:11,0.0
X1000_20230126_9,2023-04-21 08:53:16,0.0
X1000_20230126_1,2023-04-01 14:04:28,0.0
X1000_20230126_71,2023-03-15 10:08:46,0.0
X1000_20230126_34,2023-03-03 08:32:23,0.0
X1000_20230127_86,2023-03-21 19:13:16,0.0
X1000_20230127_77,2023-04-08 17:09:56,0.0
X1000_20230127_61,2023-03-08 15:45:47,0.0
,,
X1000_20230127_6,2023-03-08 15:50:00,0.0
X1000_20230127_25,,
X1000_20230127_43,2023-04-20 14:05:38,0.0
X1000_20230127_76,2023-05-03 12:23:42,0.0
X1000_20230127_54,2023-03-25 12:10:29,0.0
X1000_20230127_48,2023-03-28 18:02:55,0.0
X1000_20230127_66,2023-04-06 13:19:43,0.0
X1000_20230127_38,2023-03-28 13:00:22,0.0
X1000_20230127_63,2023-04-24 13:30:32,0.0
X1000_20230127_52,2023-03-12 19:41:15,0.0
X1000_20230127_19,2023-04-03 13:05:10,0.0
X1000_20230127_20,2023-03-27 08:44:26,0.0
X1000_20230127_70,2023-02-17 16:50:09,0.0
X1000_20230127_21,2023-04-12 10:20:05,0.0
X1000_20230127_81,2023-03-18 14:00:53,0.0
X1000_20230127_50,2023-03-13 13:34:46,0.0
X1000_20230127_16,2023-02-20 09:05:59,0.0
X1000_20230127_12,2023-05-14 18:32:26,0.0
X1000_20230127_56,2023-04-19 11:44:42,0.0
X1000_20230127_26,2023-04-16 16:06:16,0.0
X1000_20230127_8,2023-03-08 16:24:23,0.0
X1000_20230127_5,2023-04-04 16:55:30,0.0
X1000_20230127_74,2023-05-13 09:09:07,0.0
X1000_20230127_33,2023-04-20 18:11:20,0.0
X1000_20230127_11,2023-03-21 10:29:05,0.0
X1000_20230127_59,2023-03-18 09:20:32,0.0
X1000_20230127_79,2023-04-29 08:02:36,0.0
X1000_20230127_47,2023-03-07 18:47:19,0.0
X1000_20230127_24,2023-03-30 17:36:19,0.0
X1000_20230127_7,2023-03-21 12:25:09,0.0
X1000_20230127_37,2023-04-25 08:56:00,0.0
X1000_20230127_51,2023-03-12 15:49:52,0.0
X1000_20230127_69,2023-04-05 12:57:47,0.0
X1000_20230127_67,2023-04-14 08:27:44,0.0
X1000_20230127_73,2023-03-18 08:50:27,0.0
X1000_20230127_42,2023-02-25 16:31:11,0.0
X1000_20230127_72,2023-02-27 15:40:50,0.0
,,
X1000_20230127_84,2023-05-03 10:06:36,0.0
X1000_20230127_60,2023-03-14 14:39:29,0.0
X1000_20230127_62,2023-03-26 17:05:32,0.0
X1000_20230127_83,2023-04-16 08:45:21,0.0
X1000_20230127_30,2023-03-21 17:13:02,0.0
,,
X1000_20230127_64,2023-03-26 15:28:19,0.0
X1000_20230127_45,2023-03-05 15:05:43,0.0
X1000_20230127_57,2023-04-01 10:34:20,0.0
X1000_20230127_2,2023-04-03 14:51:03,1.0
X1000_20230127_35,2023-04-13 19:43:25,1.0
X1000_20230127_68,2023-03-25 18:36:15,0.0
X1000_20230127_17,2023-03-31 13:22:16,0.0
X1000_20230127_1,2023-04-11 10:14:48,0.0
X1000_20230127_39,2023-03-03 19:51:21,0.0
X1000_20230127_44,2023-03-13 08:08:51,1.0
X1000_20230127_40,2023-03-31 11:13:19,0.0
X1000_20230127_13,2023-03-12 16:42:24,0.0
X1000_20230127_41,2023-03-08 08:13:16,0.0
X1000_20230127_46,2023-04-23 14:17:45,0.0
X1000_20230127_10,2023-02-17 11:41:31,1.0
X1000_20230127_4,2023-04-15 19:27:05,0.0
X1000_20230127_71,2023-04-16 09:34:10,0.0
X1000_20230128_1,2023-03-28 17:37:40,0.0
X1000_20230128_10,2023-04-24 11:10:03,0.0
X1000_20230128_59,2023-03-25 08:51:00,0.0
X1000_20230128_84,2023-03-10 16:11:43,0.0
X1000_20230128_31,2023-02-18 13:28:05,0.0
X1000_20230128_51,2023-03-20 14:50:20,0.0
X1000_20230128_72,,
X1000_20230128_40,2023-04-10 18:08:13,0.0
X1000_20230128_26,2023-04-05 13:58:19,1.0
X1000_20230128_43,2023-03-20 17:16:42,0.0
X1000_20230128_47,2023-03-30 16:26:54,0.0
X1000_20230128_38,2023-04-24 17:50:08,0.0
X1000_20230128_71,2023-04-04 08:34:51,0.0
X1000_20230128_69,2023-04-17 10:53:36,1.0
X1000_20230128_77,2023-04-05 09:20:18,0.0
X1000_20230128_54,2023-04-27 15:34:48,0.0
X1000_20230128_12,2023-03-25 17:33:50,0.0
X1000_20230128_80,2023-04-05 18:09:04,0.0
X1000_20230128_24,2023-03-21 12:08:41,0.0
X1000_20230128_83,2023-04-13 09:44:44,0.0
X1000_20230128_37,2023-04-27 19:33:33,0.0
X1000_20230128_64,2023-04-19 09:58:48,0.0
X1000_20230128_18,2023-03-23 08:37:26,0.0
X1000_20230128_6,2023-04-17 15:01:40,0.0
X1000_20230128_60,2023-03-26 19:11:19,0.0
X1000_20230128_86,2023-04-02 15:33:41,0.0
X1000_20230128_48,2023-04-13 12:31:14,0.0
X1000_20230128_85,2023-03-13 09:56:20,0.0
X1000_20230128_8,2023-04-04 14:18:45,0.0
X1000_20230128_9,2023-03-26 16:35:24,0.0
X1000_20230128_28,2023-05-10 14:19:18,0.0
X1000_20230128_2,2023-03-05 12:35:49,0.0
X1000_20230128_22,2023-04-06 19:36:11,0.0
X1000_20230128_39,2023-03-20 10:07:06,0.0
,,
X1000_20230128_7,2023-03-17 09:21:15,0.0
X1000_20230128_67,2023-03-30 18:19:45,0.0
X1000_20230128_3,2023-03-24 11:38:20,0.0
,,
X1000_20230128_15,2023-03-01 19:07:25,0.0
X1000_20230128_70,2023-03-09 14:09:34,0.0
X1000_20230128_75,2023-04-27 11:22:45,0.0
X1000_20230128_32,2023-03-27 12:12:24,0.0
X1000_20230128_49,2023-03-18 19:23:03,0.0
X1000_20230128_76,2023-04-04 10:40:08,0.0
X1000_20230128_68,2023-02-28 13:22:12,0.0
X1000_20230128_35,2023-03-08 15:27:35,0.0
X1000_20230128_62,2023-04-12 15:30:33,0.0
X1000_20230128_50,2023-04-06 14:00:41,0.0
X1000_20230128_14,2023-02-18 16:56:37,0.0
X1000_20230128_73,2023-03-16 15:18:21,0.0
X1000_20230128_13,2023-04-24 13:56:49,0.0
X1000_20230128_4,2023-04-05 18:55:44,0.0
X1000_20230128_5,2023-03-08 19:35:39,0.0
X1000_20230128_20,2023-04-02 10:54:16,0.0
X1000_20230128_52,2023-03-31 12:04:32,0.0
,,
X1000_20230128_56,2023-04-13 11:25:36,0.0
X1000_20230128_33,2023-03-22 19:54:21,0.0
X1000_20230128_46,2023-03-18 16:25:33,0.0
X1000_20230128_19,2023-04-26 09:21:31,0.0
X1000_20230128_44,2023-05-04 18:16:55,0.0
X1000_20230128_27,2023-04-07 09:26:46,0.0
X1000_20230128_79,2023-03-17 09:14:57,0.0
X1000_20230128_36,2023-03-23 11:24:23,0.0
X1000_20230128_74,2023-04-21 12:48:05,0.0
X1000_20230128_25,2023-03-10 08:51:34,0.0
X1000_20230128_45,2023-04-08 08:14:25,0.0
X1000_20230128_65,2023-04-13 09:59:54,0.0
X1000_20230128_61,2023-05-22 18:18:59,0.0
X1000_20230128_81,2023-04-24 15:22:00,0.0
X1000_20230128_88,2023-04-28 13:08:20,0.0
X1000_20230128_55,2023-03-06 16:27:05,0.0
X1000_20230128_82,2023-03-31 14:20:10,0.0
X1000_20230128_41,,
X1000_20230128_16,2023-03-01 11:17:19,0.0
X1000_20230129_9,2023-04-12 11:57:51,0.0
X1000_20230129_11,2023-03-26 12:49:23,0.0
X1000_20230129_69,2023-03-20 19:52:50,0.0
X1000_20230129_1,2023-03-26 19:49:37,0.0
X1000_20230129_31,2023-03-26 08:24:36,0.0
X1000_20230129_58,2023-03-12 08:14:43,0.0
X1000_20230129_85,2023-03-30 11:11:13,0.0
X1000_20230129_87,2023-04-01 15:40:55,0.0
X1000_20230129_34,2023-02-19 15:10:35,0.0
,,
X1000_20230129_45,2023-03-30 15:48:44,0.0
X1000_20230129_65,2023-04-10 13:12:45,0.0
X1000_20230129_77,2023-03-08 09:28:22,0.0
,,
X1000_20230129_20,2023-04-06 14:57:53,0.0
X1000_20230129_62,2023-03-10 16:19:04,0.0
X1000_20230129_17,2023-04-09 16:31:21,0.0
X1000_20230129_46,2023-04-12 14:04:59,0.0
X1000_20230129_83,2023-03-28 17:42:22,0.0
X1000_20230129_92,2023-02-21 15:54:13,0.0
X1000_20230129_66,2023-03-03 11:46:06,0.0
X1000_20230129_2,2023-04-17 10:16:58,0.0
X1000_20230129_3,2023-04-07 09:13:47,0.0
X1000_20230129_29,2023-03-22 17:23:29,0.0
X1000_20230129_61,2023-03-28 10:11:40,0.0
X1000_20230129_50,2023-03-15 08:00:13,0.0
X1000_20230129_71,2023-03-12 11:56:44,0.0
X1000_20230129_88,2023-04-18 08:43:17,0.0
X1000_20230129_70,2023-03-14 13:05:55,0.0
X1000_20230129_84,2023-04-15 18:57:28,0.0
X1000_20230129_59,2023-03-24 16:09:02,0.0
X1000_20230129_60,2023-02-19 19:29:02,0.0
X1000_20230129_75,2023-04-23 17:32:59,0.0
X1000_20230129_64,2023-03-31 16:24:25,0.0
X1000_20230129_6,2023-04-18 08:54:33,0.0
X1000_20230129_76,2023-02-19 15:51:15,0.0
X1000_20230129_67,2023-03-15 13:54:07,0.0
X1000_20230129_23,2023-04-15 16:35:47,0.0
X1000_20230129_93,2023-02-28 18:14:58,0.0
X1000_20230129_53,2023-03-20 19:12:43,0.0
X1000_20230129_38,2023-04-10 08:44:16,0.0
X1000_20230129_24,2023-04-17 14:48:49,0.0
X1000_20230129_90,2023-02-19 08:28:44,0.0
X1000_20230129_14,2023-04-13 09:22:21,0.0
X1000_20230129_39,2023-03-28 08:06:57,0.0
X1000_20230129_8,2023-04-29 11:49:11,0.0
X1000_20230129_89,2023-03-13 17:11:21,0.0
X1000_20230129_21,2023-04-30 19:21:07,0.0
,,
X1000_20230129_54,2023-03-31 14:36:38,0.0
X1000_20230129_78,2023-03-15 15:59:16,0.0
X1000_20230129_36,2023-03-05 17:35:58,0.0
X1000_20230129_25,2023-02-24 08:16:49,0.0
X1000_20230129_18,2023-03-19 17:22:41,0.0
X1000_20230129_27,2023-03-28 16:14:11,0.0
X1000_20230129_41,2023-03-24 15:50:39,0.0
X1000_20230129_55,2023-03-19 19:49:37,0.0
X1000_20230129_22,2023-03-18 15:16:08,0.0
X1000_20230129_19,2023-04-01 12:50:29,1.0
X1000_20230129_57,2023-03-27 19:01:59,0.0
X1000_20230129_40,2023-03-28 18:54:10,0.0
X1000_20230129_28,2023-04-13 13:24:06,0.0
X1000_20230129_68,2023-04-17 14:27:30,0.0
X1000_20230129_63,2023-04-17 12:16:53,0.0
X1000_20230129_43,2023-04-08 13:23:45,0.0
X1000_20230129_5,2023-03-26 13:07:41,0.0
X1000_20230129_16,2023-04-29 15:02:06,0.0
X1000_20230129_42,2023-03-20 12:20:59,0.0
X1000_20230129_35,2023-05-01 12:00:46,0.0
X1000_20230129_51,2023-03-15 08:15:08,0.0
X1000_20230129_73,2023-03-31 09:02:17,0.0
X1000_20230129_13,2023-03-13 18:57:04,0.0
X1000_20230130_8,2023-03-23 17:07:11,0.0
X1000_20230130_27,2023-03-25 18:14:51,0.0
X1000_20230130_78,2023-04-11 09:35:49,0.0
X1000_20230130_25,2023-04-02 13:16:48,0.0
X1000_20230130_32,2023-03-24 13:32:40,0.0
X1000_20230130_69,2023-04-03 11:24:19,0.0
X1000_20230130_90,2023-03-22 17:23:48,1.0
0000000000000000,2000-01-01 12:00:00,1.0
X1000_20230130_76,2023-04-13 13:32:19,0.0
X1000_20230130_86,2023-03-29 08:43:00,0.0
X1000_20230130_21,2023-03-30 12:52:54,0.0
X1000_20230130_34,2023-03-01 15:51:39,0.0
X1000_20230130_80,2023-02-22 19:43:10,0.0
X1000_20230130_38,2023-04-15 08:06:44,0.0
X1000_20230130_53,2023-03-26 10:54:33,0.0
X1000_20230130_47,2023-03-25 15:39:44,1.0
X1000_20230130_28,2023-03-11 16:17:51,0.0
0000000000000000,2000-01-01 12:00:00,1.0
X1000_20230130_57,,
X1000_20230130_20,2023-02-20 10:36:01,0.0
X1000_20230130_59,2023-03-29 13:06:06,0.0
X1000_20230130_73,,
X1000_20230130_18,2023-02-27 11:16:06,0.0
X1000_20230130_1,2023-02-20 19:51:49,0.0
X1000_20230130_67,2023-04-19 13:39:16,0.0
X1000_20230130_22,2023-03-26 17:26:53,0.0
X1000_20230130_36,2023-02-20 18:45:35,0.0
X1000_20230130_16,2023-03-22 14:12:22,0.0
X1000_20230130_77,2023-04-02 13:51:22,0.0
X1000_20230130_72,,
X1000_20230130_87,2023-02-20 11:26:09,0.0
X1000_20230130_40,2023-03-22 19:42:59,0.0
X1000_20230130_10,2023-04-12 14:33:26,0.0
X1000_20230130_12,2023-04-19 09:40:18,0.0
X1000_20230130_85,2023-03-20 13:43:22,0.0
X1000_20230130_83,2023-04-12 16:46:28,0.0
X1000_20230130_29,2023-03-27 09:37:35,0.0
X1000_20230130_23,2023-04-28 19:04:46,0.0
X1000_20230130_14,2023-03-30 19:10:09,0.0
X1000_20230130_48,2023-03-15 13:08:16,0.0
X1000_20230130_70,,
X1000_20230130_13,2023-04-02 15:19:25,0.0
X1000_20230130_49,2023-05-01 19:57:42,0.0
X1000_20230130_46,2023-04-02 11:56:36,0.0
X1000_20230130_79,2023-03-16 09:18:33,1.0
X1000_20230130_66,2023-03-24 13:50:44,0.0
X1000_20230130_41,2023-04-14 08:07:41,0.0
X1000_20230130_64,2023-02-20 10:31:33,0.0
X1000_20230130_6,2023-05-11 11:29:01,0.0
X1000_20230130_15,2023-04-18 10:58:25,0.0
X1000_20230130_31,2023-04-17 11:52:52,0.0
X1000_20230130_84,2023-03-24 19:03:45,0.0
X1000_20230130_37,2023-05-08 18:53:02,1.0
X1000_20230130_5,2023-03-15 12:53:40,0.0
X1000_20230130_88,2023-04-12 14:32:36,0.0
X1000_20230130_17,2023-04-15 17:08:26,0.0
X1000_20230130_26,2023-04-18 08:07:50,0.0
X1000_20230130_3,2023-02-22 14:11:20,0.0
X1000_20230130_33,2023-05-01 14:13:43,0.0
X1000_20230130_75,2023-04-23 15:24:12,0.0
X1000_20230130_24,2023-04-01 13:01:30,0.0
X1000_20230130_45,2023-03-16 16:37:02,0.0
X1000_20230130_56,2023-04-23 17:22:42,0.0
X1000_20230130_30,2023-04-05 13:22:45,0.0
X1000_20230130_43,2023-05-07 16:07:15,0.0
X1000_20230130_39,2023-03-26 16:32:52,0.0
X1000_20230130_42,2023-04-25 11:26:42,0.0
X1000_20230130_52,2023-03-21 14:38:42,0.0
X1000_20230130_82,2023-03-22 15:25:58,0.0
X1000_20230130_9,2023-04-25 09:24:58,0.0
X1000_20230130_55,2023-04-08 12:29:45,0.0
X1000_20230131_44,2023-03-17 14:33:20,0.0
X1000_20230131_94,2023-04-27 10:13:29,0.0
X1000_20230131_64,2023-04-11 19:18:56,0.0
X1000_20230131_53,2023-03-28 14:45:37,0.0
X1000_20230131_90,2023-03-21 18:50:06,0.0
X1000_20230131_42,2023-04-09 19:20:36,0.0
X1000_20230131_60,2023-03-27 16:19:49,0.0
X1000_20230131_40,2023-04-18 17:41:05,0.0
X1000_20230131_63,2023-04-14 09:12:16,0.0
X1000_20230131_66,2023-03-27 17:30:13,1.0
X1000_20230131_47,2023-04-02 09:04:14,0.0
X1000_20230131_68,2023-04-12 14:01:04,0.0
X1000_20230131_48,2023-04-27 11:57:16,0.0
X1000_20230131_91,2023-03-29 15:46:28,1.0
X1000_20230131_23,2023-04-11 10:51:32,0.0
X1000_20230131_61,2023-04-07 12:42:26,0.0
X1000_20230131_84,2023-02-28 12:11:26,0.0
X1000_20230131_78,2023-04-22 12:15:21,0.0
X1000_20230131_80,,
X1000_20230131_35,2023-04-10 10:42:53,0.0
X1000_20230131_70,2023-04-15 12:50:02,0.0
X1000_20230131_75,2023-04-17 13:27:35,0.0
X1000_20230131_58,2023-04-08 18:10:35,0.0
X1000_20230131_4,2023-02-21 15:34:18,0.0
X1000_20230131_29,2023-04-08 09:25:19,0.0
X1000_20230131_3,2023-04-02 11:07:33,0.0
X1000_20230131_55,2023-02-25 19:09:32,0.0
X1000_20230131_45,2023-03-29 12:22:28,0.0
X1000_20230131_38,2023-03-21 14:18:57,0.0
X1000_20230131_28,2023-02-26 14:14:27,0.0
X1000_20230131_1,2023-04-13 09:39:50,0.0
X1000_20230131_2,2023-03-13 18:47:42,0.0
X1000_20230131_83,2023-04-01 18:49:43,0.0
X1000_20230131_11,2023-03-21 16:41:21,0.0
X1000_20230131_34,2023-02-25 18:24:47,0.0
X1000_20230131_32,2023-04-02 18:05:43,0.0
X1000_20230131_25,2023-04-24 09:34:31,0.0
X1000_20230131_52,2023-03-24 17:30:32,0.0
X1000_20230131_71,2023-03-07 15:59:08,0.0
X1000_20230131_14,2023-04-29 13:46:31,0.0
X1000_20230131_72,2023-04-29 14:05:27,0.0
X1000_20230131_36,2023-05-20 09:27:53,1.0
X1000_20230131_59,2023-03-31 12:48:14,0.0
X1000_20230131_54,2023-03-23 09:12:58,0.0
X1000_20230131_22,2023-02-23 14:33:26,0.0
X1000_20230131_6,2023-03-17 14:49:54,0.0
X1000_20230131_37,2023-04-06 08:24:30,0.0
X1000_20230131_86,2023-04-15 19:04:52,0.0
X1000_20230131_74,2023-05-02 16:12:04,1.0
X1000_20230131_13,2023-03-23 09:50:32,0.0
X1000_20230131_30,2023-04-02 10:08:58,0.0
X1000_20230131_26,2023-03-08 13:01:37,0.0
X1000_20230131_76,2023-04-15 15:46:47,0.0
X1000_20230131_39,2023-03-21 16:22:25,0.0
X1000_20230131_24,2023-04-22 15:32:01,1.0
X1000_20230131_46,2023-04-22 17:41:31,0.0
X1000_20230131_73,2023-04-10 14:08:07,1.0
X1000_20230131_57,2023-02-21 18:27:09,0.0
X1000_20230131_10,2023-04-19 15:44:55,0.0
X1000_20230131_18,2023-04-06 10:46:51,0.0
0000000000000000,2000-01-01 12:00:00,1.0
X1000_20230131_88,2023-03-15 17:58:42,0.0
X1000_20230131_69,,
X1000_20230131_9,2023-03-16 12:55:49,0.0
X1000_20230131_43,2023-04-04 11:23:55,0.0
X1000_20230131_49,2023-04-16 11:36:28,0.0
X1000_20230131_87,2023-02-21 15:04:30,0.0
X1000_20230131_93,2023-03-19 17:52:34,0.0
X1000_20230131_77,2023-03-27 17:06:46,0.0
X1000_20230131_5,2023-03-11 11:30:02,0.0
X1000_20230131_33,2023-04-03 13:33:41,0.0
X1000_20230131_79,2023-04-08 10:17:47,0.0
X1000_20230131_16,2023-03-04 14:02:45,0.0
X1000_20230201_68,2023-04-04 14:11:18,1.0
X1000_20230201_2,2023-04-17 15:41:01,0.0
X1000_20230201_41,2023-04-05 18:24:58,0.0
X1000_20230201_79,2023-04-04 18:55:23,0.0
X1000_20230201_64,2023-03-16 18:51:57,0.0
X1000_20230201_57,2023-04-24 12:26:20,0.0
X1000_20230201_27,2023-03-18 10:02:14,0.0
X1000_20230201_49,2023-03-21 08:40:16,0.0
X1000_20230201_72,2023-04-02 18:58:51,1.0
X1000_20230201_47,2023-03-16 11:23:05,0.0
X1000_20230201_25,2023-04-10 14:29:52,0.0
,,
X1000_20230201_58,2023-04-22 10:04:33,0.0
X1000_20230201_15,2023-04-23 16:24:09,0.0
,,
X1000_20230201_34,2023-04-05 12:36:12,0.0
X1000_20230201_21,2023-04-19 12:12:27,0.0
X1000_20230201_73,2023-03-18 08:11:47,0.0
X1000_20230201_52,2023-03-03 12:36:35,0.0
X1000_20230201_37,2023-02-22 16:56:47,0.0
X1000_20230201_66,2023-04-07 18:56:31,0.0
X1000_20230201_22,2023-03-09 11:47:58,0.0
X1000_20230201_24,2023-04-03 13:40:43,0.0
X1000_20230201_70,2023-03-19 12:46:49,0.0
X1000_20230201_20,2023-04-08 13:30:19,0.0
,,
X1000_20230201_45,2023-02-22 11:58:22,0.0
X1000_20230201_12,2023-03-17 13:41:48,0.0
X1000_20230201_69,2023-04-29 10:27:50,0.0
X1000_20230201_89,2023-04-30 08:21:36,0.0
X1000_20230201_19,2023-04-13 13:08:01,0.0
X1000_20230201_33,2023-02-22 11:11:41,0.0
X1000_20230201_30,2023-04-25 15:35:07,0.0
X1000_20230201_50,2023-02-22 09:13:35,0.0
X1000_20230201_3,2023-04-01 14:08:35,0.0
X1000_20230201_4,2023-02-22 17:53:30,1.0
X1000_20230201_60,2023-03-26 12:54:47,0.0
X1000_20230201_9,2023-04-02 13:28:20,0.0
X1000_20230201_67,2023-03-19 18:26:32,0.0
X1000_20230201_6,2023-03-31 18:29:42,0.0
X1000_20230201_63,2023-04-06 11:58:55,0.0
X1000_20230201_59,2023-04-23 19:02:00,0.0
X1000_20230201_91,2023-03-31 19:17:34,0.0
X1000_20230201_17,2023-03-25 19:41:38,1.0
X1000_20230201_76,2023-03-05 09:55:05,0.0
X1000_20230201_90,2023-03-16 12:34:44,0.0
X1000_20230201_36,2023-03-10 19:06:28,0.0
X1000_20230201_32,2023-03-01 17:48:05,0.0
X1000_20230201_61,2023-04-20 13:18:50,0.0
X1000_20230201_51,2023-04-12 17:07:00,0.0
X1000_20230201_8,2023-04-22 15:15:36,0.0
X1000_20230201_71,2023-04-17 14:37:44,0.0
X1000_20230201_11,2023-02-24 13:47:16,0.0
X1000_20230201_87,2023-03-28 12:44:27,0.0
X1000_20230201_48,2023-03-27 12:03:56,0.0
X1000_20230201_86,2023-04-14 18:16:56,0.0
X1000_20230201_85,2023-03-04 19:57:52,0.0
X1000_20230201_46,2023-03-12 08:14:41,0.0
X1000_20230201_78,2023-03-09 11:30:52,0.0
X1000_20230201_18,2023-04-19 15:35:46,0.0
X1000_20230201_84,,
X1000_20230201_14,2023-04-02 13:38:12,0.0
X1000_20230201_1,2023-03-02 10:21:26,0.0
X1000_20230201_55,2023-04-18 12:44:42,0.0
X1000_20230201_26,2023-03-30 12:54:17,0.0
X1000_20230201_29,2023-03-14 17:24:42,0.0
X1000_20230201_35,2023-04-10 19:07:03,0.0
X1000_20230201_38,2023-04-13 10:53:49,0.0
X1000_20230201_56,2023-04-05 16:13:23,0.0
X1000_20230201_31,2023-04-05 12:57:48,0.0
X1000_20230201_13,2023-03-12 08:14:51,0.0
X1000_20230201_7,2023-04-07 13:09:27,0.0
X1000_20230202_37,2023-04-14 08:48:34,0.0
X1000_20230202_83,2023-03-29 10:09:17,0.0
X1000_20230202_82,2023-04-23 18:53:44,0.0
X1000_20230202_72,2023-04-02 15:42:10,0.0
X1000_20230202_21,2023-04-18 19:14:51,0.0
X1000_20230202_68,2023-04-22 17:17:50,0.0
X1000_20230202_5,2023-03-27 09:06:38,0.0
X1000_20230202_18,2023-04-23 10:09:29,0.0
X1000_20230202_53,2023-04-02 17:37:19,1.0
X1000_20230202_35,2023-03-11 09:08:59,0.0
X1000_20230202_16,2023-03-28 15:30:49,0.0
X1000_20230202_42,2023-04-17 18:05:09,0.0
X1000_20230202_50,,
X1000_20230202_11,2023-03-08 10:28:32,0.0
X1000_20230202_80,2023-03-23 18:24:03,0.0
X1000_20230202_25,2023-03-09 09:21:21,0.0
X1000_20230202_56,2023-04-19 12:30:11,0.0
X1000_20230202_23,2023-03-25 14:51:29,0.0
X1000_20230202_36,2023-04-02 11:40:38,0.0
X1000_20230202_45,2023-03-20 16:03:06,0.0
X1000_20230202_15,2023-03-26 15:46:58,0.0
X1000_20230202_28,2023-04-29 19:58:00,0.0
X1000_20230202_29,2023-03-13 14:08:07,0.0
X1000_20230202_62,2023-04-15 10:39:27,0.0
X1000_20230202_30,2023-03-26 12:27:54,0.0
X1000_20230202_31,2023-05-01 19:29:24,0.0
X1000_20230202_32,2023-04-22 14:35:55,0.0
X1000_20230202_2,2023-04-26 10:32:17,0.0
X1000_20230202_24,2023-03-18 12:18:24,0.0
X1000_20230202_63,,
X1000_20230202_26,2023-03-19 15:10:25,0.0
X1000_20230202_8,,
X1000_20230202_19,2023-03-19 15:13:01,0.0
X1000_20230202_78,2023-03-18 11:37:27,0.0
X1000_20230202_17,2023-04-03 18:48:22,0.0
X1000_20230202_77,2023-05-11 16:03:55,0.0
X1000_20230202_60,2023-04-01 19:26:23,0.0
X1000_20230202_70,2023-03-21 09:48:41,0.0
X1000_20230202_38,2023-04-21 13:05:10,0.0
X1000_20230202_52,2023-04-06 14:16:22,0.0
X1000_20230202_44,2023-03-29 11:52:20,1.0
X1000_20230202_7,2023-05-07 14:27:01,0.0
X1000_20230202_3,2023-03-22 13:48:05,0.0
X1000_20230202_73,2023-05-04 18:55:21,0.0
X1000_20230202_12,2023-03-25 14:39:39,0.0
X1000_20230202_41,2023-04-24 12:51:25,0.0
X1000_20230202_71,2023-03-21 14:16:39,0.0
X1000_20230202_90,2023-03-26 11:10:33,0.0
,,
,,
X1000_20230202_65,2023-04-18 17:01:33,0.0
X1000_20230202_76,2023-04-22 10:05:09,0.0
X1000_20230202_20,2023-05-01 18:02:00,0.0
X1000_20230202_75,2023-04-09 14:57:57,0.0
X1000_20230202_66,2023-04-03 12:58:30,0.0
X1000_20230202_48,2023-03-24 15:49:57,1.0
X1000_20230202_81,2023-03-04 08:30:34,0.0
X1000_20230202_43,2023-03-09 13:16:38,0.0
X1000_20230202_58,2023-04-06 13:16:31,1.0
X1000_20230202_27,2023-02-23 08:25:08,0.0
X1000_20230202_9,2023-03-08 12:24:28,0.0
X1000_20230202_13,2023-03-31 19:46:58,0.0
X1000_20230202_54,2023-04-15 18:13:56,0.0
X1000_20230202_61,2023-04-19 08:36:32,0.0
X1000_20230202_86,2023-04-19 16:25:20,0.0
X1000_20230203_19,2023-04-23 08:55:02,0.0
X1000_20230203_57,2023-03-15 19:42:08,0.0
X1000_20230203_54,2023-03-28 11:19:24,0.0
X1000_20230203_31,2023-04-03 14:56:37,0.0
0000000000000000,2000-01-01 12:00:00,1.0
X1000_20230203_7,2023-04-29 12:19:07,0.0
X1000_20230203_67,2023-03-23 15:19:07,0.0
X1000_20230203_71,2023-04-06 16:59:20,0.0
X1000_20230203_52,2023-03-23 09:46:17,0.0
